,温度(室外),湿度(室外),气压(室外),湿度(室内),气压(室内),temperature
3166,13.7,71.0,992.5,71.0,990.8,13.9
3167,13.6,71.0,992.3,71.0,990.6,13.9
3168,13.6,70.0,992.4,70.0,990.7,13.9
3169,13.6,71.0,992.7,70.0,990.5,13.9
3170,13.7,72.0,992.5,70.0,992.4,13.9
3171,13.8,74.0,992.6,70.0,992.4,13.9
3172,13.8,74.0,992.2,71.0,992.4,14.0
3173,13.9,74.0,992.4,71.0,992.1,14.0
3174,13.9,74.0,992.4,72.0,992.0,14.0
3175,13.9,74.0,992.4,72.0,992.2,14.0
3176,13.9,74.0,992.4,72.0,992.0,14.0
3177,13.9,74.0,992.4,72.0,992.0,14.0
3178,13.9,74.0,992.4,73.0,992.1,14.1
3179,13.9,74.0,992.4,73.0,992.0,14.1
3180,13.9,74.0,992.4,73.0,991.8,14.1
3181,14.0,76.0,991.4,73.0,991.7,14.1
3182,14.0,76.0,993.5,73.0,991.9,14.1
3183,14.0,76.0,993.5,74.0,991.6,14.2
3184,14.0,77.0,993.0,74.0,991.6,14.2
3185,14.0,76.0,993.3,74.0,991.6,14.2
3186,14.0,77.0,992.9,74.0,991.5,14.2
3187,14.0,77.0,993.0,74.0,991.4,14.2
3188,14.0,77.0,992.9,74.0,991.2,14.2
3189,14.0,77.0,993.2,75.0,991.2,14.2
3190,13.9,76.0,992.9,75.0,991.3,14.2
3191,13.9,76.0,993.0,75.0,991.3,14.2
3192,13.9,75.0,992.8,75.0,991.0,14.2
3193,14.0,77.0,992.9,75.0,991.0,14.3
3194,13.9,73.0,992.4,75.0,991.0,14.3
3195,13.9,73.0,992.5,75.0,990.9,14.3
3196,14.0,73.0,992.2,75.0,991.0,14.3
3197,14.0,74.0,992.4,75.0,990.8,14.3
3198,14.0,75.0,992.4,75.0,992.7,14.3
3199,14.1,76.0,992.1,75.0,992.4,14.3
3200,14.1,76.0,991.8,75.0,992.6,14.3
3201,14.2,77.0,991.8,75.0,992.4,14.4
3202,14.1,74.0,993.5,74.0,992.7,14.4
3203,14.1,73.0,993.5,75.0,992.4,14.4
3204,14.2,73.0,979.3,75.0,992.2,14.4
3205,14.2,75.0,993.2,74.0,992.4,14.4
3206,14.2,74.0,992.7,74.0,992.2,14.4
3207,14.3,74.0,992.7,74.0,992.1,14.4
3208,14.3,74.0,992.8,74.0,992.2,14.4
3209,14.3,73.0,992.8,74.0,992.2,14.4
3210,14.3,74.0,992.7,75.0,992.0,14.4
3211,14.3,74.0,992.4,74.0,992.0,14.4
3212,14.4,75.0,991.8,74.0,991.9,14.4
3213,14.4,74.0,992.1,74.0,991.8,14.5
3214,14.4,75.0,991.6,74.0,991.8,14.5
3215,14.4,75.0,991.8,74.0,991.6,14.5
3216,14.3,75.0,993.7,74.0,991.7,14.5
3217,14.3,76.0,993.4,74.0,991.6,14.5
3218,14.3,76.0,993.6,74.0,991.4,14.5
3219,14.4,75.0,993.6,74.0,991.4,14.5
3220,14.3,72.0,993.4,74.0,991.3,14.5
3221,14.4,74.0,993.9,74.0,991.2,14.6
3222,14.5,75.0,993.6,74.0,991.2,14.6
3223,14.5,74.0,993.2,74.0,991.2,14.6
3224,14.4,74.0,993.2,74.0,991.0,14.6
3225,14.4,73.0,992.7,74.0,991.2,14.6
3226,14.5,73.0,992.4,74.0,990.9,14.6
3227,14.5,74.0,992.1,74.0,992.7,14.6
3228,14.5,72.0,992.5,74.0,992.7,14.6
3229,14.5,73.0,992.1,74.0,992.7,14.6
3230,14.5,73.0,992.5,74.0,992.7,14.7
3231,14.6,73.0,992.2,74.0,992.2,14.7
3232,14.7,74.0,991.7,74.0,992.4,14.7
3233,14.7,74.0,991.7,74.0,992.5,14.7
3234,14.8,74.0,993.3,73.0,992.3,14.7
3235,14.8,73.0,993.3,73.0,992.2,14.7
3236,14.8,73.0,993.1,73.0,992.2,14.7
3237,14.8,73.0,981.0,73.0,992.2,14.8
3238,14.9,73.0,992.3,73.0,992.1,14.8
3239,14.9,73.0,992.4,73.0,991.8,14.8
3240,14.8,73.0,992.1,73.0,991.8,14.8
3241,14.8,72.0,991.7,73.0,991.7,14.8
3242,14.8,70.0,991.9,73.0,991.6,14.9
3243,14.9,70.0,992.0,73.0,991.6,14.9
3244,15.0,70.0,993.6,72.0,991.5,14.9
3245,15.1,70.0,993.0,71.0,991.6,14.9
3246,15.2,71.0,992.8,71.0,991.2,14.9
3247,15.2,69.0,992.0,71.0,991.3,14.9
3248,15.1,68.0,992.0,70.0,991.0,14.9
3249,15.2,64.0,992.3,69.0,991.0,15.0
3250,15.3,62.0,993.5,69.0,992.6,15.0
3251,15.3,62.0,993.0,69.0,992.8,15.0
3252,15.4,63.0,993.1,68.0,992.5,15.0
3253,15.6,64.0,991.4,66.0,992.3,15.1
3254,15.5,62.0,991.5,67.0,992.1,15.1
3255,15.5,62.0,993.3,67.0,991.8,15.1
3256,15.6,62.0,993.0,66.0,991.7,15.1
3257,15.7,63.0,992.1,65.0,991.6,15.2
3258,15.8,61.0,992.2,65.0,991.3,15.2
3259,15.9,60.0,991.7,65.0,991.4,15.2
3260,16.0,61.0,993.4,65.0,991.1,15.2
3261,16.0,61.0,993.2,65.0,991.2,15.3
3262,16.1,63.0,991.9,65.0,991.0,15.3
3263,16.1,63.0,991.9,65.0,990.9,15.3
3264,16.1,63.0,991.9,65.0,992.7,15.4
3265,16.1,63.0,991.9,65.0,992.7,15.4
3266,16.1,63.0,991.9,66.0,992.6,15.4
3267,16.1,63.0,991.9,66.0,992.2,15.5
3268,16.1,63.0,991.9,67.0,992.1,15.5
3269,16.1,63.0,991.9,66.0,992.0,15.5
3270,16.1,63.0,991.9,66.0,991.5,15.6
3271,16.2,60.0,992.5,65.0,991.6,15.6
3272,16.2,62.0,991.6,65.0,991.3,15.6
3273,16.1,60.0,991.9,63.0,991.2,15.6
3274,16.1,59.0,992.0,63.0,991.1,15.7
3275,16.1,59.0,991.6,62.0,992.6,15.7
3276,16.1,59.0,991.3,62.0,992.6,15.7
3277,16.1,60.0,991.5,62.0,992.4,15.7
3278,16.3,62.0,993.5,62.0,992.4,15.7
3279,16.4,62.0,992.7,63.0,992.3,15.7
3280,16.5,64.0,992.4,63.0,991.8,15.8
3281,16.4,62.0,991.5,63.0,992.0,15.8
3282,16.4,63.0,991.3,63.0,991.8,15.8
3283,16.3,63.0,992.9,63.0,991.6,15.9
3284,16.4,64.0,993.2,64.0,991.4,15.9
3285,16.5,61.0,993.2,64.0,991.4,15.9
3286,16.5,61.0,992.3,65.0,991.1,16.0
3287,16.7,63.0,992.3,64.0,991.0,16.0
3288,16.8,59.0,991.0,64.0,990.7,16.0
3289,16.9,60.0,992.9,63.0,990.6,16.0
3290,16.5,60.0,992.6,64.0,992.4,16.0
3291,16.3,61.0,992.4,64.0,992.2,16.0
3292,16.3,61.0,992.1,63.0,992.4,16.1
3293,16.5,59.0,992.4,62.0,992.1,16.1
3294,16.8,56.0,991.6,61.0,992.0,16.1
3295,16.9,57.0,991.4,61.0,991.6,16.2
3296,17.2,55.0,992.5,60.0,991.6,16.2
3297,17.3,54.0,992.1,60.0,991.4,16.3
3298,17.3,54.0,991.5,60.0,991.1,16.3
3299,17.2,56.0,991.0,60.0,990.9,16.4
3300,17.4,57.0,992.3,60.0,990.8,16.4
3301,17.6,54.0,991.3,60.0,990.7,16.5
3302,17.2,55.0,991.4,60.0,992.3,16.5
3303,17.2,56.0,990.4,60.0,991.9,16.6
3304,17.5,58.0,992.4,60.0,991.8,16.6
3305,17.7,55.0,992.3,60.0,991.6,16.7
3306,17.9,54.0,991.6,59.0,991.4,16.7
3307,17.9,54.0,991.6,59.0,991.1,16.8
3308,17.9,54.0,992.3,59.0,990.9,16.8
3309,17.9,54.0,992.3,59.0,990.6,16.8
3310,17.9,54.0,992.3,59.0,990.5,16.9
3311,17.9,54.0,992.3,59.0,992.0,16.9
3312,17.9,54.0,992.3,58.0,992.2,16.8
3313,17.9,54.0,992.3,58.0,991.6,16.8
3314,17.9,54.0,992.3,58.0,991.6,16.8
3315,17.9,54.0,992.3,58.0,991.7,16.8
3316,17.9,54.0,992.3,59.0,991.6,16.9
3317,17.9,54.0,992.3,59.0,991.5,17.0
3318,17.9,54.0,992.3,59.0,990.9,17.0
3319,17.9,54.0,992.3,59.0,990.9,17.1
3320,17.9,54.0,992.3,60.0,990.5,17.1
3321,17.9,54.0,992.3,61.0,990.3,17.2
3322,17.9,54.0,992.3,60.0,992.0,17.2
3323,17.9,54.0,992.3,59.0,991.9,17.3
3324,17.9,54.0,992.3,59.0,991.9,17.3
3325,17.9,54.0,992.3,59.0,991.3,17.4
3326,17.9,54.0,992.3,59.0,990.9,17.4
3327,17.9,54.0,992.3,58.0,990.8,17.5
3328,17.9,54.0,992.3,58.0,990.7,17.5
3329,17.9,54.0,992.3,57.0,990.5,17.5
3330,19.1,49.0,990.5,56.0,992.3,17.6
3331,19.1,49.0,990.5,56.0,991.9,17.6
3332,19.0,50.0,991.7,56.0,991.5,17.7
3333,19.1,53.0,991.7,56.0,991.0,17.7
3334,19.3,50.0,991.5,57.0,991.1,17.8
3335,19.4,51.0,991.1,57.0,990.7,17.8
3336,19.4,50.0,990.4,58.0,990.5,17.8
3337,19.3,54.0,992.2,58.0,990.4,17.9
3338,19.4,53.0,991.8,58.0,990.0,17.9
3339,19.5,52.0,991.6,57.0,991.6,18.0
3340,19.6,52.0,991.4,57.0,991.4,18.0
3341,19.7,51.0,991.0,56.0,991.3,18.0
3342,19.8,51.0,990.1,56.0,991.0,17.9
3343,19.7,50.0,992.0,57.0,990.9,18.0
3344,19.4,51.0,991.7,57.0,990.6,18.0
3345,19.3,52.0,991.5,57.0,990.4,18.1
3346,19.5,54.0,991.6,58.0,990.3,18.2
3347,19.6,51.0,991.5,58.0,990.2,18.2
3348,19.2,51.0,991.3,57.0,989.9,18.2
3349,19.0,52.0,991.3,58.0,991.9,18.2
3350,19.1,52.0,991.7,58.0,991.4,18.2
3351,18.7,50.0,991.1,57.0,991.3,18.2
3352,18.8,52.0,990.6,53.0,990.5,19.2
3353,18.7,51.0,989.9,53.0,990.3,19.1
3354,18.5,52.0,990.8,52.0,990.7,19.0
3355,18.5,51.0,989.3,52.0,989.1,18.9
3356,18.6,52.0,990.4,52.0,989.3,18.9
3357,18.9,52.0,990.4,51.0,989.3,18.9
3358,19.0,51.0,990.7,52.0,989.8,18.8
3359,19.1,51.0,990.4,53.0,989.5,18.9
3360,19.1,51.0,990.2,53.0,989.9,18.8
3361,19.2,51.0,990.5,53.0,989.9,18.9
3362,19.2,53.0,990.1,53.0,989.9,18.9
3363,19.3,51.0,990.2,53.0,989.7,18.9
3364,19.4,53.0,990.3,53.0,990.0,18.9
3365,19.4,51.0,990.1,53.0,989.8,18.9
3366,19.4,50.0,990.0,53.0,990.1,18.9
3367,19.2,51.0,989.8,53.0,990.1,18.9
3368,19.2,52.0,990.2,53.0,990.1,18.9
3369,19.2,52.0,990.7,53.0,990.1,18.9
3370,19.2,52.0,990.3,53.0,989.9,18.9
3371,19.3,52.0,990.8,54.0,990.0,18.9
3372,19.4,52.0,990.8,53.0,990.0,18.8
3373,19.4,51.0,990.6,54.0,990.1,18.8
3374,19.2,51.0,990.6,54.0,990.1,18.8
3375,19.2,51.0,990.3,54.0,990.2,18.8
3376,19.3,52.0,990.7,55.0,990.2,18.8
3377,19.3,51.0,990.6,54.0,990.3,18.9
3378,19.4,51.0,990.6,54.0,990.5,18.9
3379,19.4,52.0,990.4,54.0,990.5,18.9
3380,19.3,51.0,990.5,54.0,988.6,18.9
3381,19.1,52.0,990.3,54.0,988.4,18.9
3382,18.9,52.0,990.8,54.0,990.3,18.8
3383,18.5,52.0,989.5,53.0,988.5,18.6
3384,18.4,53.0,990.3,54.0,988.7,18.5
3385,18.4,54.0,988.7,53.0,989.0,18.6
3386,18.4,54.0,989.3,54.0,988.8,18.6
3387,18.3,55.0,989.4,54.0,989.1,18.6
3388,18.3,54.0,990.7,54.0,989.2,18.6
3389,18.3,54.0,990.5,54.0,989.3,18.6
3390,18.4,53.0,989.1,54.0,989.3,18.6
3391,18.5,55.0,989.0,54.0,989.3,18.6
3392,18.5,54.0,988.8,54.0,989.0,18.6
3393,18.5,55.0,988.7,54.0,989.1,18.6
3394,18.5,55.0,989.1,54.0,989.4,18.6
3395,18.5,56.0,988.4,55.0,989.6,18.6
3396,18.5,54.0,988.7,55.0,989.4,18.7
3397,18.6,55.0,988.8,55.0,989.1,18.7
3398,18.6,55.0,988.9,55.0,989.2,18.7
3399,18.7,55.0,992.5,55.0,989.3,18.7
3400,18.8,54.0,988.6,55.0,989.3,18.8
3401,18.8,53.0,990.2,55.0,989.1,18.8
3402,18.8,53.0,990.2,56.0,989.0,18.8
3403,18.7,53.0,990.0,55.0,988.8,18.8
3404,18.5,54.0,990.1,55.0,989.0,18.7
3405,18.5,54.0,990.4,55.0,988.8,18.7
3406,18.5,54.0,990.4,55.0,989.0,18.7
3407,18.5,54.0,990.4,55.0,989.3,18.6
3408,18.5,54.0,990.4,55.0,989.1,18.6
3409,18.5,54.0,990.4,55.0,989.0,18.6
3410,18.5,54.0,990.4,56.0,989.1,18.7
3411,18.5,54.0,990.4,55.0,988.8,18.7
3412,18.5,54.0,990.4,55.0,988.8,18.8
3413,18.5,54.0,990.4,55.0,988.7,18.8
3414,18.5,54.0,990.4,55.0,988.6,18.9
3415,18.7,55.0,989.8,55.0,988.6,18.8
3416,18.7,54.0,989.6,55.0,988.4,18.9
3417,18.8,53.0,989.8,55.0,988.1,18.9
3418,18.7,53.0,989.3,55.0,988.2,18.9
3419,18.6,54.0,989.5,55.0,988.1,18.9
3420,18.7,55.0,990.1,55.0,987.9,19.0
3421,18.8,54.0,989.9,54.0,987.8,18.9
3422,18.9,54.0,989.9,54.0,989.6,18.9
3423,19.2,52.0,988.7,53.0,989.6,18.9
3424,19.3,52.0,987.9,53.0,989.4,18.8
3425,19.4,51.0,989.5,53.0,989.3,18.9
3426,19.5,53.0,989.2,54.0,989.0,18.9
3427,19.7,52.0,988.0,54.0,988.9,19.0
3428,19.7,51.0,989.2,54.0,988.7,19.0
3429,19.7,52.0,988.7,54.0,988.7,19.1
3430,19.7,51.0,987.6,55.0,988.3,19.1
3431,19.6,51.0,989.4,53.0,987.9,19.1
3432,19.6,52.0,989.3,53.0,987.9,19.0
3433,19.6,51.0,988.8,54.0,987.7,19.1
3434,19.5,52.0,988.5,54.0,987.5,19.1
3435,19.5,52.0,988.3,54.0,987.2,19.1
3436,19.5,52.0,988.1,54.0,989.0,19.2
3437,19.6,53.0,989.7,54.0,988.6,19.2
3438,19.7,54.0,989.4,54.0,988.5,19.2
3439,19.8,52.0,988.8,54.0,988.4,19.1
3440,19.8,51.0,988.8,53.0,988.2,19.0
3441,19.6,51.0,988.8,53.0,988.2,19.0
3442,19.5,51.0,988.6,53.0,988.6,19.0
3443,19.4,52.0,989.2,53.0,988.4,19.0
3444,19.4,52.0,989.5,52.0,988.4,18.9
3445,19.4,51.0,987.6,53.0,988.5,18.8
3446,19.4,51.0,988.3,53.0,988.4,18.8
3447,19.4,52.0,988.1,53.0,988.6,18.8
3448,19.3,53.0,989.1,53.0,988.7,18.8
3449,19.1,53.0,988.9,53.0,988.8,18.9
3450,19.1,53.0,987.6,53.0,987.2,18.9
3451,19.1,53.0,988.0,54.0,987.0,18.9
3452,19.2,54.0,988.9,54.0,987.4,18.9
3453,19.1,54.0,989.0,54.0,987.2,19.0
3454,19.2,54.0,988.8,54.0,987.3,19.0
3455,19.2,54.0,989.5,54.0,987.5,19.0
3456,19.1,53.0,988.0,54.0,987.6,19.0
3457,19.0,53.0,988.4,55.0,987.6,19.0
3458,18.9,54.0,988.2,55.0,988.4,19.0
3459,18.7,53.0,989.0,55.0,987.7,19.0
3460,18.6,54.0,988.0,54.0,987.8,19.0
3461,18.6,54.0,988.2,54.0,987.8,18.9
3462,18.6,54.0,988.7,54.0,988.0,18.9
3463,18.6,54.0,989.4,54.0,988.1,18.9
3464,18.6,55.0,987.9,55.0,988.2,18.9
3465,18.6,55.0,988.0,54.0,988.4,18.9
3466,18.7,56.0,988.3,54.0,988.7,18.8
3467,18.7,55.0,988.7,54.0,988.8,18.9
3468,18.5,55.0,989.1,55.0,986.9,18.9
3469,18.3,55.0,987.4,54.0,987.0,18.9
3470,18.2,55.0,987.9,54.0,986.8,18.8
3471,18.0,55.0,988.5,54.0,986.9,18.8
3472,17.9,55.0,987.0,54.0,987.0,18.7
3473,17.9,56.0,987.8,54.0,987.5,18.7
3474,17.9,56.0,988.2,54.0,987.4,18.7
3475,18.0,57.0,988.9,54.0,987.5,18.8
3476,18.1,57.0,988.3,54.0,987.5,18.8
3477,18.2,56.0,988.7,54.0,987.6,18.7
3478,18.2,55.0,988.5,54.0,987.8,18.8
3479,18.1,56.0,988.8,54.0,987.8,18.8
3480,18.1,56.0,989.1,54.0,987.9,18.7
3481,18.2,56.0,989.1,54.0,988.0,18.7
3482,18.2,55.0,988.6,54.0,988.0,18.7
3483,18.2,55.0,989.1,54.0,988.0,18.7
3484,18.3,55.0,988.5,54.0,988.1,18.7
3485,18.3,55.0,988.9,54.0,988.1,18.7
3486,18.3,55.0,988.8,54.0,988.3,18.7
3487,18.2,55.0,988.4,55.0,988.5,18.6
3488,18.1,55.0,988.6,54.0,988.5,18.5
3489,18.1,56.0,989.0,54.0,986.6,18.5
3490,18.1,55.0,986.9,54.0,987.0,18.4
3491,18.1,55.0,987.2,54.0,986.9,18.4
3492,18.2,55.0,987.4,54.0,987.2,18.3
3493,18.1,54.0,989.4,54.0,987.4,18.3
3494,18.1,54.0,987.2,54.0,987.4,18.3
3495,18.4,54.0,988.8,54.0,987.6,18.3
3496,18.4,54.0,988.3,54.0,987.4,18.4
3497,18.3,54.0,988.4,54.0,987.8,18.3
3498,18.3,55.0,988.2,54.0,987.9,18.2
3499,18.2,55.0,988.4,54.0,988.0,18.2
3500,18.2,54.0,988.2,54.0,987.9,18.1
3501,18.2,55.0,988.3,54.0,988.2,18.1
3502,18.2,55.0,988.4,55.0,988.2,18.1
3503,18.2,55.0,988.4,55.0,988.2,18.2
3504,18.2,55.0,987.9,55.0,988.5,18.2
3505,18.2,55.0,987.8,55.0,988.2,18.2
3506,18.2,55.0,987.8,54.0,986.4,18.2
3507,18.2,55.0,987.8,54.0,986.4,18.1
3508,18.2,55.0,987.8,55.0,986.4,18.2
3509,18.2,55.0,987.8,55.0,986.5,18.2
3510,18.2,55.0,987.8,55.0,986.6,18.2
3511,18.2,56.0,988.0,55.0,986.2,18.2
3512,18.2,56.0,988.2,56.0,986.2,18.2
3513,18.1,57.0,988.0,56.0,986.6,18.2
3514,18.0,57.0,988.1,56.0,986.6,18.2
3515,17.9,57.0,988.8,56.0,986.5,18.1
3516,17.9,57.0,988.8,56.0,986.6,18.1
3517,17.9,57.0,988.8,56.0,986.8,18.1
3518,17.9,57.0,988.8,56.0,986.8,18.0
3519,17.9,57.0,988.8,56.0,986.7,18.0
3520,17.9,57.0,988.8,56.0,986.8,18.0
3521,17.9,57.0,988.8,57.0,987.3,17.9
3522,17.9,57.0,988.8,57.0,987.2,17.9
3523,17.9,57.0,988.8,57.0,987.2,17.9
3524,17.9,57.0,988.8,57.0,987.3,17.9
3525,17.9,57.0,988.8,57.0,987.6,17.9
3526,17.9,57.0,988.8,57.0,987.7,17.9
3527,17.9,57.0,988.8,57.0,987.9,17.8
3528,17.9,57.0,988.8,57.0,988.1,17.7
3529,17.9,57.0,988.8,57.0,988.4,17.7
3530,17.9,57.0,988.8,57.0,986.4,17.6
3531,17.9,57.0,988.8,57.0,986.7,17.6
3532,17.9,57.0,988.8,57.0,986.8,17.7
3533,17.4,59.0,987.1,58.0,986.8,17.7
3534,17.4,59.0,987.1,58.0,986.9,17.7
3535,17.3,58.0,987.7,57.0,986.9,17.6
3536,17.3,59.0,988.1,57.0,987.0,17.6
3537,17.3,59.0,988.0,58.0,987.3,17.6
3538,17.3,60.0,988.2,58.0,987.7,17.6
3539,17.2,60.0,988.9,58.0,987.7,17.6
3540,17.2,60.0,988.6,58.0,987.8,17.5
3541,17.2,61.0,989.1,58.0,987.9,17.5
3542,17.2,60.0,986.9,59.0,987.9,17.4
3543,17.1,60.0,987.8,59.0,988.1,17.4
3544,17.0,60.0,987.6,59.0,988.3,17.4
3545,17.0,60.0,988.3,58.0,986.7,17.4
3546,17.0,61.0,988.5,59.0,986.8,17.3
3547,17.0,61.0,988.7,59.0,986.7,17.3
3548,17.0,61.0,988.8,59.0,986.7,17.4
3549,17.1,60.0,988.5,59.0,987.0,17.4
3550,17.1,60.0,988.5,59.0,987.0,17.4
3551,17.1,59.0,988.9,59.0,987.0,17.4
3552,17.1,60.0,988.7,59.0,987.1,17.4
3553,17.1,60.0,988.8,59.0,986.9,17.4
3554,17.1,60.0,988.9,59.0,986.9,17.4
3555,17.1,61.0,987.2,59.0,987.1,17.4
3556,17.1,60.0,988.7,59.0,986.9,17.4
3557,17.1,61.0,988.8,59.0,987.2,17.4
3558,17.0,60.0,988.9,59.0,987.2,17.4
3559,16.9,60.0,987.2,58.0,987.4,17.4
3560,16.9,61.0,987.2,59.0,987.2,17.4
3561,17.0,61.0,987.2,59.0,987.3,17.4
3562,17.0,61.0,987.9,59.0,987.3,17.4
3563,17.1,61.0,987.3,59.0,987.1,17.4
3564,17.0,60.0,987.3,59.0,986.8,17.4
3565,17.0,60.0,987.4,59.0,987.1,17.4
3566,16.9,60.0,987.6,59.0,987.3,17.4
3567,16.9,61.0,987.7,59.0,987.2,17.4
3568,16.9,61.0,987.8,59.0,987.6,17.4
3569,16.9,61.0,987.9,59.0,987.5,17.3
3570,16.9,61.0,987.9,59.0,987.5,17.3
3571,16.9,61.0,988.1,59.0,987.8,17.3
3572,16.9,61.0,987.8,60.0,987.8,17.3
3573,16.8,61.0,988.4,60.0,987.9,17.2
3574,16.7,61.0,988.7,60.0,987.9,17.2
3575,16.8,61.0,988.5,60.0,988.0,17.2
3576,16.9,63.0,988.7,60.0,988.1,17.2
3577,16.9,61.0,988.8,60.0,986.2,17.2
3578,17.0,62.0,988.2,60.0,986.2,17.2
3579,17.0,61.0,988.7,60.0,986.5,17.2
3580,17.0,61.0,987.9,60.0,986.3,17.2
3581,17.0,62.0,987.9,60.0,986.5,17.2
3582,17.0,61.0,988.1,60.0,986.5,17.2
3583,17.1,62.0,988.1,60.0,986.3,17.2
3584,17.1,62.0,988.1,60.0,986.3,17.2
3585,17.1,61.0,987.9,60.0,986.3,17.2
3586,17.2,61.0,988.1,61.0,986.3,17.2
3587,17.1,60.0,987.9,61.0,986.3,17.2
3588,17.1,61.0,988.1,60.0,986.5,17.2
3589,17.1,60.0,987.7,60.0,986.2,17.2
3590,17.1,61.0,987.6,60.0,986.6,17.2
3591,17.2,62.0,987.6,60.0,986.4,17.2
3592,17.2,62.0,987.4,60.0,986.5,17.2
3593,17.3,61.0,987.2,60.0,986.6,17.2
3594,17.3,62.0,987.2,61.0,986.6,17.3
3595,17.4,61.0,986.5,61.0,986.6,17.3
3596,17.2,61.0,987.0,61.0,986.2,17.3
3597,17.2,61.0,986.8,61.0,986.3,17.3
3598,17.3,62.0,987.1,60.0,986.3,17.3
3599,17.3,62.0,987.1,60.0,986.5,17.3
3600,17.3,61.0,986.8,61.0,986.1,17.3
3601,17.2,61.0,988.4,61.0,986.5,17.2
3602,17.2,61.0,986.8,61.0,986.3,17.2
3603,17.2,61.0,987.0,60.0,986.5,17.2
3604,17.2,61.0,987.0,60.0,986.5,17.2
3605,17.2,61.0,987.0,60.0,986.3,17.2
3606,17.2,61.0,987.0,60.0,986.5,17.2
3607,17.2,61.0,987.0,60.0,986.5,17.2
3608,17.2,61.0,987.0,61.0,986.5,17.2
3609,17.2,61.0,987.0,61.0,986.2,17.2
3610,17.2,61.0,988.1,60.0,986.5,17.2
3611,17.1,61.0,988.0,60.0,986.2,17.2
3612,17.1,62.0,988.4,60.0,986.5,17.2
3613,17.1,61.0,988.5,61.0,986.5,17.2
3614,17.1,62.0,988.6,61.0,986.2,17.3
3615,17.0,61.0,988.8,61.0,986.5,17.2
3616,17.0,61.0,988.4,61.0,986.5,17.2
3617,17.0,61.0,986.8,61.0,986.2,17.3
3618,17.0,61.0,986.7,61.0,986.2,17.2
3619,16.9,61.0,986.8,61.0,986.2,17.2
3620,16.9,62.0,987.2,60.0,986.4,17.2
3621,16.9,61.0,986.9,61.0,986.4,17.2
3622,16.9,62.0,986.9,61.0,986.4,17.2
3623,16.9,61.0,986.5,61.0,986.2,17.2
3624,16.9,62.0,987.2,60.0,986.0,17.2
3625,17.0,62.0,986.7,60.0,986.0,17.3
3626,17.1,61.0,987.4,60.0,986.1,17.3
3627,17.1,61.0,986.7,61.0,986.1,17.3
3628,17.2,61.0,986.8,61.0,985.9,17.3
3629,17.2,61.0,986.8,60.0,986.0,17.3
3630,17.3,62.0,986.3,61.0,985.8,17.3
3631,17.3,62.0,986.8,60.0,986.0,17.3
3632,17.4,61.0,988.7,60.0,986.0,17.4
3633,17.4,62.0,986.3,60.0,985.8,17.3
3634,17.4,62.0,988.2,60.0,985.8,17.4
3635,17.3,61.0,988.2,61.0,987.9,17.3
3636,17.3,62.0,988.4,61.0,987.9,17.3
3637,17.3,62.0,986.1,61.0,987.9,17.3
3638,17.4,63.0,988.2,61.0,986.0,17.3
3639,17.4,62.0,988.7,61.0,985.8,17.3
3640,17.4,61.0,988.0,61.0,986.0,17.4
3641,17.4,62.0,987.0,61.0,987.9,17.4
3642,17.4,63.0,988.4,61.0,987.9,17.4
3643,17.4,62.0,988.8,61.0,987.8,17.4
3644,17.4,63.0,988.3,61.0,987.8,17.4
3645,17.5,63.0,988.6,61.0,987.8,17.4
3646,17.5,63.0,988.5,61.0,987.9,17.4
3647,17.5,62.0,988.0,61.0,987.8,17.4
3648,17.5,62.0,988.6,61.0,987.8,17.4
3649,17.5,63.0,988.4,61.0,988.0,17.4
3650,17.5,62.0,988.3,61.0,988.0,17.4
3651,17.5,62.0,988.3,62.0,988.0,17.4
3652,17.5,62.0,988.5,62.0,988.0,17.3
3653,17.5,62.0,988.2,62.0,988.2,17.3
3654,17.3,61.0,988.8,62.0,986.4,17.3
3655,17.2,62.0,987.2,62.0,986.4,17.2
3656,17.2,62.0,987.4,61.0,986.7,17.2
3657,17.0,62.0,987.7,61.0,986.7,17.2
3658,17.0,62.0,987.2,61.0,986.8,17.2
3659,16.9,62.0,988.1,61.0,986.9,17.2
3660,17.0,62.0,987.8,61.0,986.9,17.2
3661,17.1,63.0,988.2,61.0,986.9,17.2
3662,17.2,63.0,988.2,61.0,986.7,17.2
3663,17.2,63.0,988.1,62.0,986.9,17.2
3664,17.2,62.0,987.4,62.0,987.0,17.2
3665,17.1,63.0,987.7,62.0,987.0,17.2
3666,17.1,62.0,987.4,62.0,987.0,17.2
3667,17.1,63.0,987.7,62.0,987.2,17.2
3668,17.0,63.0,987.7,62.0,987.0,17.2
3669,17.0,63.0,988.3,61.0,987.0,17.2
3670,17.0,62.0,987.8,61.0,987.0,17.2
3671,16.9,62.0,987.8,61.0,987.1,17.2
3672,16.9,62.0,988.2,61.0,987.1,17.2
3673,16.9,62.0,988.5,61.0,987.1,17.2
3674,17.0,63.0,988.7,61.0,987.3,17.2
3675,17.1,63.0,988.4,61.0,987.1,17.2
3676,17.1,63.0,988.2,61.0,987.1,17.2
3677,17.2,63.0,987.7,61.0,987.0,17.2
3678,17.2,63.0,987.8,61.0,987.1,17.2
3679,17.2,63.0,988.4,62.0,987.0,17.2
3680,17.3,63.0,987.9,62.0,987.2,17.2
3681,17.3,63.0,987.6,62.0,987.1,17.2
3682,17.3,63.0,987.5,62.0,987.1,17.2
